j1,j2,j3,j4,j5,j6,x,y,z,ox,oy,oz,ow,manip
2.262829842146872661e+00,-3.635423205247990119e-01,2.465260964938114363e-01,5.793844230454566535e+00,-3.472393074226245435e+00,-6.110719948143478186e-01,-1.049322482084291241e+00,6.200384224017614354e-01,1.406587955583267657e+00,-6.581589077245973696e-02,6.394092427298517789e-01,7.640618172870262681e-01,-5.507838230659833217e-02,1.113901675696336510e-02
2.262944558456234212e+00,-3.797672527585030933e-01,2.231671533881982028e-01,5.829470568092601113e+00,-3.473904306460834590e+00,-6.148382522627344748e-01,-1.049322482084291241e+00,6.200384224017614354e-01,1.431587955583267568e+00,-6.581589077245973696e-02,6.394092427298517789e-01,7.640618172870262681e-01,-5.507838230659833217e-02,1.009486624545564287e-02
2.263071946832948100e+00,-3.957538573119567804e-01,2.003590839704033622e-01,5.863801639884241190e+00,-3.475630849796003119e+00,-6.190832003307140674e-01,-1.049322482084291241e+00,6.200384224017614354e-01,1.456587955583267480e+00,-6.581589077245973696e-02,6.394092427298517789e-01,7.640618172870262681e-01,-5.507838230659833217e-02,9.070301088671302303e-03
2.291149425908845405e+00,-2.928979557882996354e-01,3.431413058734228416e-01,5.587226688917874995e+00,-3.444235292316295549e+00,-6.536065580846456280e-01,-1.049322482084291241e+00,5.950384224017614132e-01,1.306587955583267568e+00,-6.581589077245973696e-02,6.394092427298517789e-01,7.640618172870262681e-01,-5.507838230659833217e-02,1.434344361317722513e-02
2.291329166357490621e+00,-3.130827449505822480e-01,3.244114857021492271e-01,5.623580553577618879e+00,-3.444820169255775166e+00,-6.560857571755358553e-01,-1.049322482084291241e+00,5.950384224017614132e-01,1.331587955583267480e+00,-6.581589077245973696e-02,6.394092427298517789e-01,7.640618172870262681e-01,-5.507838230659833217e-02,1.358458066839410457e-02
2.291538625587653755e+00,-3.318407332328073833e-01,3.034633624376525951e-01,5.660278006833303621e+00,-3.445564981762864409e+00,-6.589979629863216282e-01,-1.049322482084291241e+00,5.950384224017614132e-01,1.356587955583267391e+00,-6.581589077245973696e-02,6.394092427298517789e-01,7.640618172870262681e-01,-5.507838230659833217e-02,1.272972069139181525e-02
2.291775113351222970e+00,-3.492545835336634541e-01,2.805521369372748763e-01,5.697135188688018381e+00,-3.446482647861489834e+00,-6.623528033379280089e-01,-1.049322482084291241e+00,5.950384224017614132e-01,1.381587955583267524e+00,-6.581589077245973696e-02,6.394092427298517789e-01,7.640618172870262681e-01,-5.507838230659833217e-02,1.178852730894804079e-02
2.292042038604253040e+00,-3.656673190170986465e-01,2.564834743847333454e-01,5.733638932446128322e+00,-3.447586701685004140e+00,-6.661986529251081590e-01,-1.049322482084291241e+00,5.950384224017614132e-01,1.406587955583267657e+00,-6.581589077245973696e-02,6.394092427298517789e-01,7.640618172870262681e-01,-5.507838230659833217e-02,1.079341843032433773e-02
2.292343542342899276e+00,-3.814425447816717218e-01,2.320923368599216718e-01,5.769274091750175693e+00,-3.448885143590104896e+00,-6.705775191388717582e-01,-1.049322482084291241e+00,5.950384224017614132e-01,1.431587955583267568e+00,-6.581589077245973696e-02,6.394092427298517789e-01,7.640618172870262681e-01,-5.507838230659833217e-02,9.778956173194236837e-03
2.292684943202170977e+00,-3.969320307666815983e-01,2.081751707822714625e-01,5.803559822207044583e+00,-3.450378565768864370e+00,-6.755243030436762774e-01,-1.049322482084291241e+00,5.950384224017614132e-01,1.456587955583267480e+00,-6.581589077245973696e-02,6.394092427298517789e-01,7.640618172870262681e-01,-5.507838230659833217e-02,8.778912656096284767e-03
2.319428818104666945e+00,-2.720409619797681255e-01,3.689621325061782087e-01,5.484667870699943215e+00,-3.420800259195202031e+00,-7.121637081499015975e-01,-1.049322482084291241e+00,5.700384224017615020e-01,1.281587955583267657e+00,-6.581589077245973696e-02,6.394092427298517789e-01,7.640618172870262681e-01,-5.507838230659833217e-02,1.430800290956693935e-02
2.319662867746719925e+00,-2.942371625071684149e-01,3.536616086667761505e-01,5.519638403265658688e+00,-3.421150944955716255e+00,-7.146365493969067950e-01,-1.049322482084291241e+00,5.700384224017615020e-01,1.306587955583267568e+00,-6.581589077245973696e-02,6.394092427298517789e-01,7.640618172870262681e-01,-5.507838230659833217e-02,1.373637363620944067e-02
2.319942718267208104e+00,-3.146185014821574755e-01,3.352211680519957548e-01,5.555487426296715547e+00,-3.421619388078969592e+00,-7.175473854067673241e-01,-1.049322482084291241e+00,5.700384224017615020e-01,1.331587955583267480e+00,-6.581589077245973696e-02,6.394092427298517789e-01,7.640618172870262681e-01,-5.507838230659833217e-02,1.304256456497440535e-02
2.320267992929923029e+00,-3.332581885117277820e-01,3.138932414522627168e-01,5.592009717261290369e+00,-3.422220074492348552e+00,-7.209206064132328562e-01,-1.049322482084291241e+00,5.700384224017615020e-01,1.356587955583267391e+00,-6.581589077245973696e-02,6.394092427298517789e-01,7.640618172870262681e-01,-5.507838230659833217e-02,1.223467143785106348e-02
2.320644263695478493e+00,-3.504518392348690004e-01,2.904015282794977226e-01,5.628712128779328694e+00,-3.422969170770111091e+00,-7.248194350836855149e-01,-1.049322482084291241e+00,5.700384224017615020e-01,1.381587955583267524e+00,-6.581589077245973696e-02,6.394092427298517789e-01,7.640618172870262681e-01,-5.507838230659833217e-02,1.133865035205305037e-02
2.321077254483936425e+00,-3.665484740432574662e-01,2.655684840752235987e-01,5.665061567293843581e+00,-3.423880409453746054e+00,-7.293018692160589955e-01,-1.049322482084291241e+00,5.700384224017615020e-01,1.406587955583267657e+00,-6.581589077245973696e-02,6.394092427298517789e-01,7.640618172870262681e-01,-5.507838230659833217e-02,1.038507742098644313e-02
2.321573054085249943e+00,-3.819265992871966331e-01,2.402637024065860938e-01,5.700515180055776732e+00,-3.424962588179517375e+00,-7.344183490939701908e-01,-1.049322482084291241e+00,5.700384224017615020e-01,1.431587955583267568e+00,-6.581589077245973696e-02,6.394092427298517789e-01,7.640618172870262681e-01,-5.507838230659833217e-02,9.407287325395020244e-03
2.322138479980140335e+00,-3.969609860181458338e-01,2.153341448213142995e-01,5.734558028587855461e+00,-3.426217471419996219e+00,-7.402107712097872882e-01,-1.049322482084291241e+00,5.700384224017615020e-01,1.456587955583267480e+00,-6.581589077245973696e-02,6.394092427298517789e-01,7.640618172870262681e-01,-5.507838230659833217e-02,8.438591617508850104e-03
2.322781498686618651e+00,-4.119861985750105648e-01,1.915288918260426576e-01,5.766741436260196529e+00,-3.427638659707894941e+00,-7.467130155896495314e-01,-1.049322482084291241e+00,5.700384224017615020e-01,1.481587955583267613e+00,-6.581589077245973696e-02,6.394092427298517789e-01,7.640618172870262681e-01,-5.507838230659833217e-02,7.509106668645289945e-03
2.347259417912526125e+00,-2.469243887635787227e-01,3.886234829793089318e-01,5.376025184065936990e+00,-3.399064820717590862e+00,-7.786331809590976150e-01,-1.049322482084291241e+00,5.450384224017614798e-01,1.256587955583267524e+00,-6.581589077245973696e-02,6.394092427298517789e-01,7.640618172870262681e-01,-5.507838230659833217e-02,1.397626825276112629e-02
2.347516051311731466e+00,-2.715361875284756366e-01,3.777373601761284116e-01,5.409024596942114016e+00,-3.399246417595458869e+00,-7.810975429967367267e-01,-1.049322482084291241e+00,5.450384224017614798e-01,1.281587955583267657e+00,-6.581589077245973696e-02,6.394092427298517789e-01,7.640618172870262681e-01,-5.507838230659833217e-02,1.360100860932142268e-02
2.347828072280052858e+00,-2.940332835745598783e-01,3.629523391731957482e-01,5.443380988405224663e+00,-3.399509531448355659e+00,-7.839856963322836547e-01,-1.049322482084291241e+00,5.450384224017614798e-01,1.306587955583267568e+00,-6.581589077245973696e-02,6.394092427298517789e-01,7.640618172870262681e-01,-5.507838230659833217e-02,1.308802150468083188e-02
2.348198349982028255e+00,-3.144684922581284514e-01,3.444942790360495666e-01,5.478877043980941330e+00,-3.399866826059552594e+00,-7.873405845313323770e-01,-1.049322482084291241e+00,5.450384224017614798e-01,1.331587955583267480e+00,-6.581589077245973696e-02,6.394092427298517789e-01,7.640618172870262681e-01,-5.507838230659833217e-02,1.244352253281892466e-02
2.348634986159610083e+00,-3.330622048877501240e-01,3.229448362464718558e-01,5.515073174607625361e+00,-3.400333360992606746e+00,-7.912391731297238051e-01,-1.049322482084291241e+00,5.450384224017614798e-01,1.356587955583267391e+00,-6.581589077245973696e-02,6.394092427298517789e-01,7.640618172870262681e-01,-5.507838230659833217e-02,1.168590817533694641e-02
2.349146216415509247e+00,-3.501053373286948101e-01,2.990228058023010060e-01,5.551465609234040421e+00,-3.400924662883776595e+00,-7.957560503186249523e-01,-1.049322482084291241e+00,5.450384224017614798e-01,1.381587955583267524e+00,-6.581589077245973696e-02,6.394092427298517789e-01,7.640618172870262681e-01,-5.507838230659833217e-02,1.083892092251621461e-02
2.349740239299877409e+00,-3.659499236966216595e-01,2.735615787547544531e-01,5.587503275784958312e+00,-3.401654561709742453e+00,-8.009597946416218139e-01,-1.049322482084291241e+00,5.450384224017614798e-01,1.406587955583267657e+00,-6.581589077245973696e-02,6.394092427298517789e-01,7.640618172870262681e-01,-5.507838230659833217e-02,9.931177916190464874e-03
2.350425203359526538e+00,-3.809870382011065204e-01,2.474609526399548232e-01,5.622617071372035369e+00,-3.402532722420100075e+00,-8.069099452421670815e-01,-1.049322482084291241e+00,5.450384224017614798e-01,1.431587955583267568e+00,-6.581589077245973696e-02,6.394092427298517789e-01,7.640618172870262681e-01,-5.507838230659833217e-02,8.994606998151404020e-03
2.351209401236732610e+00,-3.956131069250717891e-01,2.216160166239132812e-01,5.656258881818401640e+00,-3.403562410173802899e+00,-8.136555263855548281e-01,-1.049322482084291241e+00,5.450384224017614798e-01,1.456587955583267480e+00,-6.581589077245973696e-02,6.394092427298517789e-01,7.640618172870262681e-01,-5.507838230659833217e-02,8.061840745523208077e-03
2.352101637294476077e+00,-4.101905283198107877e-01,1.968356379706783510e-01,5.687943317965578949e+00,-3.404739080517125149e+00,-8.212355337065369021e-01,-1.049322482084291241e+00,5.450384224017614798e-01,1.481587955583267613e+00,-6.581589077245973696e-02,6.394092427298517789e-01,7.640618172870262681e-01,-5.507838230659833217e-02,7.163043112183781376e-03
2.374280369746300412e+00,-1.869675646468196284e-01,4.012843123817904645e-01,5.233613928730769693e+00,-3.379313948646750276e+00,-8.509797389717319582e-01,-1.049322482084291241e+00,5.200384224017614576e-01,1.206587955583267480e+00,-6.581589077245973696e-02,6.394092427298517789e-01,7.640618172870262681e-01,-5.507838230659833217e-02,1.340519074580778444e-02
2.374486996651011150e+00,-2.166733995289419623e-01,4.003602168882502976e-01,5.262038856180260460e+00,-3.379333849986971838e+00,-8.531608290411114570e-01,-1.049322482084291241e+00,5.200384224017614576e-01,1.231587955583267391e+00,-6.581589077245973696e-02,6.394092427298517789e-01,7.640618172870262681e-01,-5.507838230659833217e-02,1.337694667911074747e-02
2.374742803828831406e+00,-2.440346256759303167e-01,3.947643168189267082e-01,5.292496532966374012e+00,-3.379403450458510427e+00,-8.556377195396326352e-01,-1.049322482084291241e+00,5.200384224017614576e-01,1.256587955583267524e+00,-6.581589077245973696e-02,6.394092427298517789e-01,7.640618172870262681e-01,-5.507838230659833217e-02,1.319855631631850629e-02
2.375053820787918379e+00,-2.690348749606545908e-01,3.845957844994555841e-01,5.324802552988472826e+00,-3.379528150347785420e+00,-8.584782907803575336e-01,-1.049322482084291241e+00,5.200384224017614576e-01,1.281587955583267657e+00,-6.581589077245973696e-02,6.394092427298517789e-01,7.640618172870262681e-01,-5.507838230659833217e-02,1.287243057451410710e-02
2.375429122256687453e+00,-2.917485668744321248e-01,3.701468664321922453e-01,5.358653564006726100e+00,-3.379716609776809211e+00,-8.617671814991997303e-01,-1.049322482084291241e+00,5.200384224017614576e-01,1.306587955583267568e+00,-6.581589077245973696e-02,6.394092427298517789e-01,7.640618172870262681e-01,-5.507838230659833217e-02,1.240642635417310916e-02
2.375878623725604655e+00,-3.123132740927685447e-01,3.518378019080406482e-01,5.393678694099116377e+00,-3.379980536588186979e+00,-8.655917225382181446e-01,-1.049322482084291241e+00,5.200384224017614576e-01,1.331587955583267480e+00,-6.581589077245973696e-02,6.394092427298517789e-01,7.640618172870262681e-01,-5.507838230659833217e-02,1.181221891573245100e-02
2.376412815648071941e+00,-3.309380271318230760e-01,3.302313459191271727e-01,5.429435219679299429e+00,-3.380333972812706200e+00,-8.700400628564362027e-01,-1.049322482084291241e+00,5.200384224017614576e-01,1.356587955583267391e+00,-6.581589077245973696e-02,6.394092427298517789e-01,7.640618172870262681e-01,-5.507838230659833217e-02,1.110617847456034021e-02
2.377042366546386898e+00,-3.479069257110067315e-01,3.060370429392698099e-01,5.465411531394050115e+00,-3.380792000108660211e+00,-8.751975908620912570e-01,-1.049322482084291241e+00,5.200384224017614576e-01,1.381587955583267524e+00,-6.581589077245973696e-02,6.394092427298517789e-01,7.640618172870262681e-01,-5.507838230659833217e-02,1.030992781699129057e-02
2.377777704450962926e+00,-3.635728456101240957e-01,2.800948530448817420e-01,5.501041695587503000e+00,-3.381368820961689003e+00,-8.811425319334076356e-01,-1.049322482084291241e+00,5.200384224017614576e-01,1.406587955583267657e+00,-6.581589077245973696e-02,6.394092427298517789e-01,7.640618172870262681e-01,-5.507838230659833217e-02,9.450148275024321254e-03
2.378628721457483497e+00,-3.783374688847322420e-01,2.533309181575876812e-01,5.535733732843138633e+00,-3.382075405595136974e+00,-8.879420268231972280e-01,-1.049322482084291241e+00,5.200384224017614576e-01,1.431587955583267568e+00,-6.581589077245973696e-02,6.394092427298517789e-01,7.640618172870262681e-01,-5.507838230659833217e-02,8.557299148503633851e-03
2.379604728335475983e+00,-3.926176546977305226e-01,2.266861440665564609e-01,5.568909642210541300e+00,-3.382917187958144112e+00,-8.956499825798717174e-01,-1.049322482084291241e+00,5.200384224017614576e-01,1.456587955583267480e+00,-6.581589077245973696e-02,6.394092427298517789e-01,7.640618172870262681e-01,-5.507838230659833217e-02,7.663212755496090142e-03
2.380714689210056800e+00,-4.068035053455038019e-01,2.010290958483176571e-01,5.600050358746551993e+00,-3.383892445946300676e+00,-9.043073499888503175e-01,-1.049322482084291241e+00,5.200384224017614576e-01,1.481587955583267613e+00,-6.581589077245973696e-02,6.394092427298517789e-01,7.640618172870262681e-01,-5.507838230659833217e-02,6.797960636553752878e-03
2.400623865872474560e+00,-1.132184062350162501e-01,3.879690636772351597e-01,5.095705182533668776e+00,-3.362037259760340291e+00,-9.309265178460198742e-01,-1.049322482084291241e+00,4.950384224017614354e-01,1.156587955583267657e+00,-6.581589077245973696e-02,6.394092427298517789e-01,7.640618172870262681e-01,-5.507838230659833217e-02,1.210976578193273187e-02
2.400771443695020047e+00,-1.480735999121546298e-01,3.978136084457826183e-01,5.118516847547788906e+00,-3.361965386003183287e+00,-9.330985145483142729e-01,-1.049322482084291241e+00,4.950384224017614354e-01,1.181587955583267568e+00,-6.581589077245973696e-02,6.394092427298517789e-01,7.640618172870262681e-01,-5.507838230659833217e-02,1.240743071942597593e-02
2.400956804594417626e+00,-1.806437764210725438e-01,4.027916082608168913e-01,5.143812240750145648e+00,-3.361931896599377190e+00,-9.353735023018532324e-01,-1.049322482084291241e+00,4.950384224017614354e-01,1.206587955583267480e+00,-6.581589077245973696e-02,6.394092427298517789e-01,7.640618172870262681e-01,-5.507838230659833217e-02,1.255813835447188061e-02
2.401188282396587770e+00,-2.108373052436319506e-01,4.028567920439495298e-01,5.171438796137094229e+00,-3.361935128681533325e+00,-9.378576259794650927e-01,-1.049322482084291241e+00,4.950384224017614354e-01,1.231587955583267391e+00,-6.581589077245973696e-02,6.394092427298517789e-01,7.640618172870262681e-01,-5.507838230659833217e-02,1.256144512451710764e-02
2.401474262348603617e+00,-2.386104474323853530e-01,3.980611507646613645e-01,5.201204679902440731e+00,-3.361976598996043286e+00,-9.406461508014360984e-01,-1.049322482084291241e+00,4.950384224017614354e-01,1.256587955583267524e+00,-6.581589077245973696e-02,6.394092427298517789e-01,7.640618172870262681e-01,-5.507838230659833217e-02,1.241901843423180718e-02
2.401824112596825600e+00,-2.639694055578192255e-01,3.885602815557880896e-01,5.232866272256835316e+00,-3.362060928320614206e+00,-9.438326402793533187e-01,-1.049322482084291241e+00,4.950384224017614354e-01,1.281587955583267657e+00,-6.581589077245973696e-02,6.394092427298517789e-01,7.640618172870262681e-01,-5.507838230659833217e-02,1.213480662354963178e-02
2.402248361375439067e+00,-2.869746792478307662e-01,3.746214426607867298e-01,5.266121278657257321e+00,-3.362195904252357703e+00,-9.475120844385773733e-01,-1.049322482084291241e+00,4.950384224017614354e-01,1.306587955583267568e+00,-6.581589077245973696e-02,6.394092427298517789e-01,7.640618172870262681e-01,-5.507838230659833217e-02,1.171545663915927148e-02
2.402758616945721126e+00,-3.077499383657236187e-01,3.566401584409450432e-01,5.300600330652229353e+00,-3.362392380107803280e+00,-9.517815324546425870e-01,-1.049322482084291241e+00,4.950384224017614354e-01,1.331587955583267480e+00,-6.581589077245973696e-02,6.394092427298517789e-01,7.640618172870262681e-01,-5.507838230659833217e-02,1.117111218956906744e-02
2.403367229458772680e+00,-3.264920102590863071e-01,3.351583104912398414e-01,5.335860752463428724e+00,-3.362663825846995636e+00,-9.567382154461746557e-01,-1.049322482084291241e+00,4.950384224017614354e-01,1.356587955583267391e+00,-6.581589077245973696e-02,6.394092427298517789e-01,7.640618172870262681e-01,-5.507838230659833217e-02,1.051634644523849298e-02
2.404086735410882802e+00,-3.434770949188542533e-01,3.108737359276447232e-01,5.371387196749248361e+00,-3.363025333582021048e+00,-9.624755471055341793e-01,-1.049322482084291241e+00,4.950384224017614354e-01,1.381587955583267524e+00,-6.581589077245973696e-02,6.394092427298517789e-01,7.640618172870262681e-01,-5.507838230659833217e-02,9.770867783821867575e-03
